date,weather_code,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,season,is_weekend
2000-06-26 05:00:00+00:00,0.84,0.782,0.891,0.88,0.894,1.0,1.0,0.356,0.375,0.593,0.602,0.45,,,,,,Spring,0.0
2000-06-27 05:00:00+00:00,0.813,0.819,0.885,0.891,0.878,0.688,0.905,0.402,0.574,0.668,0.708,0.534,,,,,,Spring,0.0
2000-06-28 05:00:00+00:00,0.68,0.757,0.839,0.814,0.823,0.048,0.063,0.296,0.26,0.733,0.836,0.631,,,,,,Spring,0.0
2000-06-29 05:00:00+00:00,0.68,0.703,0.84,0.755,0.842,0.048,0.063,0.138,0.145,0.493,0.558,0.396,,,,,,Spring,0.0
2000-06-30 05:00:00+00:00,0.813,0.712,0.82,0.782,0.811,0.384,0.505,0.163,0.332,0.685,0.797,0.546,,,,,,Spring,0.0
2000-07-01 05:00:00+00:00,0.027,0.726,0.792,0.773,0.781,0.0,0.0,0.177,0.193,0.686,0.773,0.563,,,,,,Summer,1.0
2000-07-02 05:00:00+00:00,0.013,0.79,0.813,0.821,0.81,0.0,0.0,0.292,0.181,0.601,0.885,0.7,,,,,,Summer,1.0
2000-07-03 05:00:00+00:00,0.04,0.811,0.846,0.842,0.827,0.0,0.0,0.321,0.338,0.622,0.781,0.695,,,,,,Summer,0.0
2000-07-04 05:00:00+00:00,0.04,0.784,0.883,0.838,0.885,0.0,0.0,0.291,0.236,0.62,0.703,0.574,,,,,,Summer,0.0
2000-07-05 05:00:00+00:00,0.013,0.767,0.831,0.787,0.777,0.0,0.0,0.332,0.405,0.863,0.913,0.777,,,,,,Summer,0.0
2000-07-06 05:00:00+00:00,0.68,0.723,0.769,0.767,0.744,0.032,0.042,0.23,0.254,0.835,0.829,0.613,,,,,,Summer,0.0
2000-07-07 05:00:00+00:00,0.68,0.678,0.785,0.704,0.738,0.032,0.042,0.33,0.26,0.941,0.73,0.578,,,,,,Summer,0.0
2000-07-08 05:00:00+00:00,0.027,0.704,0.748,0.7,0.71,0.0,0.0,0.34,0.429,0.889,0.698,0.574,,,,,,Summer,1.0
2000-07-09 05:00:00+00:00,0.813,0.755,0.768,0.777,0.747,1.0,1.0,0.606,0.514,0.656,0.662,0.548,,,,,,Summer,1.0
2000-07-10 05:00:00+00:00,0.813,0.773,0.859,0.808,0.834,1.0,1.0,0.592,0.64,0.719,0.527,0.456,,,,,,Summer,0.0
2000-07-11 05:00:00+00:00,0.013,0.75,0.81,0.77,0.779,0.0,0.0,0.338,0.344,0.863,0.935,0.787,,,,,,Summer,0.0
2000-07-12 05:00:00+00:00,0.04,0.758,0.782,0.776,0.755,0.0,0.0,0.305,0.236,0.865,0.794,0.671,,,,,,Summer,0.0
2000-07-13 05:00:00+00:00,0.04,0.78,0.802,0.819,0.784,0.0,0.0,0.29,0.211,0.668,0.73,0.646,,,,,,Summer,0.0
2000-07-14 05:00:00+00:00,0.04,0.773,0.845,0.779,0.81,0.0,0.0,0.522,0.52,0.532,0.797,0.741,,,,,,Summer,0.0
2000-07-15 05:00:00+00:00,0.813,0.72,0.831,0.723,0.801,1.0,1.0,0.59,0.592,0.347,0.575,0.458,,,,,,Summer,1.0
2000-07-16 05:00:00+00:00,0.84,0.701,0.833,0.767,0.803,1.0,1.0,0.626,0.52,0.315,0.461,0.294,,,,,,Summer,1.0
2000-07-17 05:00:00+00:00,0.04,0.679,0.813,0.738,0.803,0.0,0.0,0.206,0.211,0.227,0.55,0.372,,,,,,Summer,0.0
2000-07-18 05:00:00+00:00,0.813,0.768,0.83,0.811,0.795,0.416,0.547,0.393,0.592,0.626,0.596,0.462,,,,,,Summer,0.0
2000-07-19 05:00:00+00:00,0.68,0.669,0.79,0.683,0.767,0.016,0.021,0.278,0.242,0.752,0.451,0.379,,,,,,Summer,0.0
2000-07-20 05:00:00+00:00,0.013,0.661,0.764,0.691,0.739,0.0,0.0,0.263,0.326,0.121,0.909,0.602,,,,,,Summer,0.0
2000-07-21 05:00:00+00:00,0.04,0.743,0.746,0.772,0.737,0.0,0.0,0.37,0.381,0.589,0.77,0.607,,,,,,Summer,0.0
2000-07-22 05:00:00+00:00,0.707,0.746,0.826,0.787,0.798,0.48,0.632,0.315,0.417,0.645,0.685,0.539,,,,,,Summer,1.0
2000-07-23 05:00:00+00:00,0.04,0.734,0.781,0.768,0.754,0.0,0.0,0.27,0.254,0.765,0.721,0.541,,,,,,Summer,1.0
2000-07-24 05:00:00+00:00,0.04,0.718,0.797,0.755,0.794,0.0,0.0,0.187,0.254,0.219,0.661,0.495,,,,,,Summer,0.0
2000-07-25 05:00:00+00:00,0.04,0.687,0.797,0.715,0.801,0.0,0.0,0.244,0.32,0.205,0.631,0.451,,,,,,Summer,0.0
2000-07-26 05:00:00+00:00,0.813,0.62,0.801,0.646,0.789,1.0,1.0,0.399,0.369,0.204,0.195,0.145,,,,,,Summer,0.0
2000-07-27 05:00:00+00:00,0.84,0.606,0.808,0.652,0.789,1.0,1.0,0.433,0.35,0.105,0.131,0.08,,,,,,Summer,0.0
2000-07-28 05:00:00+00:00,0.04,0.658,0.808,0.709,0.794,0.0,0.0,0.343,0.29,0.029,0.266,0.196,,,,,,Summer,0.0
2000-07-29 05:00:00+00:00,0.68,0.737,0.805,0.808,0.812,0.096,0.126,0.086,0.109,0.659,0.57,0.409,,,,,,Summer,1.0
2000-07-30 05:00:00+00:00,0.68,0.7,0.825,0.758,0.834,0.432,0.568,0.188,0.169,0.321,0.436,0.303,,,,,,Summer,1.0
2000-07-31 05:00:00+00:00,0.813,0.611,0.807,0.656,0.802,1.0,1.0,0.258,0.272,0.246,0.191,0.116,,,,,,Summer,0.0
2000-08-01 05:00:00+00:00,0.733,0.629,0.806,0.683,0.801,0.576,0.758,0.355,0.344,0.216,0.148,0.107,,,,,,Summer,0.0
2000-08-02 05:00:00+00:00,0.707,0.732,0.824,0.81,0.837,0.08,0.105,0.251,0.242,0.523,0.336,0.237,,,,,,Summer,0.0
2000-08-03 05:00:00+00:00,0.707,0.771,0.91,0.843,0.917,0.592,0.779,0.455,0.459,0.608,0.465,0.346,,,,,,Summer,0.0
2000-08-04 05:00:00+00:00,0.68,0.742,0.855,0.794,0.864,0.032,0.042,0.239,0.205,0.732,0.68,0.482,,,,,,Summer,0.0
2000-08-05 05:00:00+00:00,0.04,0.732,0.817,0.786,0.801,0.0,0.0,0.134,0.139,0.851,0.681,0.513,,,,,,Summer,1.0
2000-08-06 05:00:00+00:00,0.707,0.743,0.796,0.779,0.801,0.208,0.274,0.421,0.465,0.586,0.627,0.525,,,,,,Summer,1.0
2000-08-07 05:00:00+00:00,0.68,0.806,0.867,0.863,0.834,0.112,0.147,0.533,0.701,0.61,0.443,0.352,,,,,,Summer,0.0
2000-08-08 05:00:00+00:00,0.04,0.812,0.907,0.854,0.905,0.0,0.0,0.325,0.369,0.689,0.766,0.662,,,,,,Summer,0.0
2000-08-09 05:00:00+00:00,0.68,0.81,0.878,0.856,0.882,0.016,0.021,0.526,0.822,0.607,0.684,0.59,,,,,,Summer,0.0
2000-08-10 05:00:00+00:00,0.84,0.778,0.897,0.831,0.899,1.0,1.0,0.279,0.387,0.738,0.606,0.491,,,,,,Summer,0.0
2000-08-11 05:00:00+00:00,0.68,0.716,0.846,0.778,0.845,0.032,0.042,0.283,0.363,0.184,0.615,0.424,,,,,,Summer,0.0
2000-08-12 05:00:00+00:00,0.68,0.651,0.813,0.658,0.789,0.112,0.147,0.707,0.683,0.136,0.569,0.381,,,,,,Summer,1.0
2000-08-13 05:00:00+00:00,0.68,0.655,0.811,0.672,0.79,0.176,0.232,0.61,0.556,0.129,0.321,0.247,,,,,,Summer,1.0
2000-08-14 05:00:00+00:00,0.813,0.614,0.814,0.652,0.783,1.0,1.0,0.578,0.562,0.103,0.129,0.079,,,,,,Summer,0.0
2000-08-15 05:00:00+00:00,0.04,0.686,0.831,0.745,0.832,0.0,0.0,0.246,0.23,0.101,0.341,0.224,,,,,,Summer,0.0
2000-08-16 05:00:00+00:00,0.84,0.728,0.831,0.792,0.809,1.0,1.0,0.401,0.622,0.667,0.496,0.381,,,,,,Summer,0.0
2000-08-17 05:00:00+00:00,0.04,0.674,0.772,0.67,0.767,0.0,0.0,0.355,0.459,0.796,0.647,0.488,,,,,,Summer,0.0
2000-08-18 05:00:00+00:00,0.733,0.677,0.749,0.724,0.75,0.384,0.505,0.238,0.211,0.436,0.479,0.339,,,,,,Summer,0.0
2000-08-19 05:00:00+00:00,0.733,0.706,0.787,0.738,0.8,0.368,0.484,0.164,0.211,0.909,0.688,0.468,,,,,,Summer,1.0
2000-08-20 05:00:00+00:00,0.027,0.66,0.758,0.658,0.723,0.0,0.0,0.44,0.477,0.841,0.788,0.58,,,,,,Summer,1.0
2000-08-21 05:00:00+00:00,0.04,0.681,0.729,0.709,0.696,0.0,0.0,0.273,0.308,0.832,0.651,0.465,,,,,,Summer,0.0
2000-08-22 05:00:00+00:00,0.04,0.725,0.739,0.76,0.721,0.0,0.0,0.26,0.26,0.675,0.749,0.563,,,,,,Summer,0.0
2000-08-23 05:00:00+00:00,0.84,0.717,0.78,0.733,0.763,1.0,1.0,0.531,0.695,0.559,0.514,0.407,,,,,,Summer,0.0
2000-08-24 05:00:00+00:00,0.04,0.734,0.833,0.787,0.827,0.0,0.0,0.416,0.586,0.653,0.578,0.424,,,,,,Summer,0.0
2000-08-25 05:00:00+00:00,0.0,0.739,0.797,0.791,0.777,0.0,0.0,0.198,0.133,0.819,0.77,0.571,,,,,,Summer,0.0
2000-08-26 05:00:00+00:00,0.0,0.773,0.788,0.81,0.785,0.0,0.0,0.242,0.175,0.582,0.75,0.579,,,,,,Summer,1.0
2000-08-27 05:00:00+00:00,0.04,0.779,0.807,0.808,0.798,0.0,0.0,0.238,0.26,0.696,0.615,0.505,,,,,,Summer,1.0
2000-08-28 05:00:00+00:00,0.027,0.686,0.812,0.717,0.811,0.0,0.0,0.311,0.332,0.161,0.58,0.413,,,,,,Summer,0.0
2000-08-29 05:00:00+00:00,0.04,0.705,0.772,0.725,0.773,0.0,0.0,0.22,0.284,0.338,0.772,0.555,,,,,,Summer,0.0
2000-08-30 05:00:00+00:00,0.68,0.697,0.776,0.777,0.774,0.016,0.021,0.101,0.121,0.447,0.318,0.225,,,,,,Summer,0.0
2000-08-31 05:00:00+00:00,0.04,0.805,0.849,0.856,0.862,0.0,0.0,0.299,0.266,0.602,0.649,0.521,,,,,,Summer,0.0
2000-09-01 05:00:00+00:00,0.68,0.811,0.898,0.842,0.906,0.032,0.042,0.331,0.381,0.641,0.5,0.454,,,,,,Summer,0.0
2000-09-02 05:00:00+00:00,0.733,0.712,0.841,0.815,0.836,1.0,1.0,0.238,0.26,0.063,0.226,0.159,,,,,,Summer,1.0
2000-09-03 05:00:00+00:00,0.707,0.68,0.835,0.747,0.841,0.416,0.547,0.105,0.157,0.295,0.22,0.159,,,,,,Summer,1.0
2000-09-04 05:00:00+00:00,0.84,0.678,0.801,0.746,0.733,0.928,1.0,0.546,0.483,0.027,0.3,0.233,,,,,,Summer,0.0
2000-09-05 05:00:00+00:00,0.04,0.607,0.7,0.608,0.64,0.0,0.0,0.558,0.52,0.036,0.746,0.532,,,,,,Summer,0.0
2000-09-06 05:00:00+00:00,0.013,0.597,0.695,0.622,0.662,0.0,0.0,0.375,0.326,0.141,0.717,0.451,,,,,,Summer,0.0
2000-09-07 05:00:00+00:00,0.04,0.687,0.681,0.711,0.665,0.0,0.0,0.335,0.296,0.602,0.713,0.496,,,,,,Summer,0.0
2000-09-08 05:00:00+00:00,0.04,0.743,0.739,0.752,0.712,0.0,0.0,0.414,0.435,0.641,0.703,0.557,,,,,,Summer,0.0
2000-09-09 05:00:00+00:00,0.04,0.766,0.836,0.808,0.829,0.0,0.0,0.315,0.266,0.738,0.542,0.414,,,,,,Summer,1.0
2000-09-10 05:00:00+00:00,0.013,0.695,0.777,0.733,0.769,0.0,0.0,0.213,0.284,0.133,0.674,0.455,,,,,,Summer,1.0
2000-09-11 05:00:00+00:00,0.04,0.715,0.764,0.749,0.775,0.0,0.0,0.319,0.26,0.487,0.586,0.432,,,,,,Summer,0.0
2000-09-12 05:00:00+00:00,0.04,0.748,0.799,0.76,0.792,0.0,0.0,0.476,0.495,0.54,0.441,0.39,,,,,,Summer,0.0
2000-09-13 05:00:00+00:00,0.813,0.735,0.808,0.752,0.791,0.864,1.0,0.534,0.483,0.704,0.32,0.252,,,,,,Summer,0.0
2000-09-14 05:00:00+00:00,0.013,0.705,0.755,0.729,0.749,0.0,0.0,0.293,0.284,0.38,0.658,0.476,,,,,,Summer,0.0
2000-09-15 05:00:00+00:00,0.84,0.643,0.765,0.691,0.734,1.0,1.0,0.604,0.689,0.517,0.138,0.091,,,,,,Summer,0.0
2000-09-16 05:00:00+00:00,0.027,0.624,0.711,0.616,0.666,0.0,0.0,0.39,0.441,0.773,0.645,0.478,,,,,,Summer,1.0
2000-09-17 05:00:00+00:00,0.027,0.639,0.686,0.624,0.64,0.0,0.0,0.5,0.532,0.669,0.649,0.509,,,,,,Summer,1.0
2000-09-18 05:00:00+00:00,0.04,0.714,0.754,0.73,0.719,0.0,0.0,0.406,0.387,0.671,0.623,0.497,,,,,,Summer,0.0
2000-09-19 05:00:00+00:00,0.813,0.713,0.777,0.722,0.765,0.64,0.842,0.347,0.369,0.475,0.457,0.341,,,,,,Summer,0.0
2000-09-20 05:00:00+00:00,0.707,0.726,0.827,0.797,0.81,0.544,0.716,0.44,0.375,0.796,0.242,0.169,,,,,,Summer,0.0
2000-09-21 05:00:00+00:00,0.04,0.725,0.793,0.742,0.732,0.0,0.0,0.559,0.779,0.697,0.534,0.49,,,,,,Summer,0.0
2000-09-22 05:00:00+00:00,0.04,0.626,0.73,0.63,0.693,0.0,0.0,0.399,0.344,0.784,0.556,0.402,,,,,,Summer,0.0
2000-09-23 05:00:00+00:00,0.68,0.654,0.734,0.664,0.737,0.016,0.021,0.451,0.453,0.564,0.414,0.299,,,,,,Summer,1.0
2000-09-24 05:00:00+00:00,0.68,0.682,0.752,0.732,0.705,0.096,0.126,0.427,0.399,0.749,0.229,0.22,,,,,,Summer,1.0
2000-09-25 05:00:00+00:00,0.04,0.578,0.663,0.594,0.622,0.0,0.0,0.381,0.35,0.995,0.566,0.376,,,,,,Summer,0.0
2000-09-26 05:00:00+00:00,0.813,0.506,0.68,0.523,0.65,1.0,1.0,0.59,0.532,0.115,0.086,0.078,,,,,,Summer,0.0
2000-09-27 05:00:00+00:00,0.027,0.63,0.627,0.638,0.608,0.0,0.0,0.319,0.356,0.761,0.603,0.372,,,,,,Summer,0.0
2000-09-28 05:00:00+00:00,0.04,0.559,0.633,0.557,0.583,0.0,0.0,0.398,0.423,0.942,0.448,0.312,,,,,,Summer,0.0
2000-09-29 05:00:00+00:00,0.0,0.501,0.57,0.518,0.54,0.0,0.0,0.301,0.308,0.061,0.595,0.331,,,,,,Summer,0.0
2000-09-30 05:00:00+00:00,0.0,0.6,0.605,0.598,0.588,0.0,0.0,0.321,0.35,0.584,0.578,0.355,,,,,,Summer,1.0
2000-10-01 05:00:00+00:00,0.04,0.656,0.645,0.67,0.63,0.0,0.0,0.279,0.254,0.576,0.576,0.366,,,,,,Fall,1.0
2000-10-02 05:00:00+00:00,0.04,0.617,0.658,0.642,0.661,0.0,0.0,0.17,0.193,0.077,0.36,0.215,,,,,,Fall,0.0
2000-10-03 05:00:00+00:00,0.04,0.742,0.684,0.755,0.684,0.0,0.0,0.419,0.405,0.769,0.503,0.415,,,,,,Fall,0.0
2000-10-04 05:00:00+00:00,0.707,0.68,0.717,0.686,0.708,0.144,0.189,0.272,0.326,0.701,0.503,0.373,,,,,,Fall,0.0
2000-10-05 05:00:00+00:00,0.84,0.577,0.699,0.581,0.677,1.0,1.0,0.435,0.447,0.14,0.256,0.173,,,,,,Fall,0.0
2000-10-06 05:00:00+00:00,0.84,0.57,0.721,0.627,0.711,1.0,1.0,0.344,0.508,0.082,0.118,0.07,,,,,,Fall,0.0
2000-10-07 05:00:00+00:00,0.04,0.56,0.677,0.566,0.648,0.0,0.0,0.287,0.308,0.888,0.432,0.244,,,,,,Fall,1.0
2000-10-08 05:00:00+00:00,0.04,0.513,0.602,0.491,0.565,0.0,0.0,0.348,0.429,0.798,0.505,0.318,,,,,,Fall,1.0
2000-10-09 05:00:00+00:00,0.733,0.394,0.569,0.395,0.537,1.0,1.0,0.531,0.471,0.98,0.106,0.086,,,,,,Fall,0.0
2000-10-10 05:00:00+00:00,0.68,0.442,0.523,0.414,0.494,0.016,0.021,0.594,0.616,0.759,0.436,0.245,,,,,,Fall,0.0
2000-10-11 05:00:00+00:00,0.04,0.591,0.589,0.559,0.535,0.0,0.0,0.717,0.725,0.735,0.496,0.378,,,,,,Fall,0.0
2000-10-12 05:00:00+00:00,0.0,0.63,0.578,0.616,0.559,0.0,0.0,0.3,0.278,0.712,0.518,0.358,,,,,,Fall,0.0
2000-10-13 05:00:00+00:00,0.013,0.674,0.637,0.665,0.605,0.0,0.0,0.264,0.29,0.711,0.494,0.391,,,,,,Fall,0.0
2000-10-14 05:00:00+00:00,0.04,0.73,0.7,0.724,0.677,0.0,0.0,0.42,0.387,0.648,0.473,0.453,,,,,,Fall,1.0
2000-10-15 05:00:00+00:00,0.04,0.686,0.729,0.701,0.694,0.0,0.0,0.4,0.332,0.867,0.393,0.376,,,,,,Fall,1.0
2000-10-16 05:00:00+00:00,0.707,0.5,0.632,0.503,0.598,0.464,0.611,0.424,0.465,0.173,0.136,0.141,,,,,,Fall,0.0
2000-10-17 05:00:00+00:00,0.04,0.484,0.64,0.501,0.621,0.0,0.0,0.186,0.224,0.155,0.234,0.121,,,,,,Fall,0.0
2000-10-18 05:00:00+00:00,0.84,0.544,0.661,0.578,0.639,1.0,1.0,0.449,0.356,0.155,0.139,0.083,,,,,,Fall,0.0
2000-10-19 05:00:00+00:00,0.84,0.567,0.658,0.54,0.612,1.0,1.0,0.553,0.55,0.872,0.393,0.285,,,,,,Fall,0.0
2000-10-20 05:00:00+00:00,0.0,0.594,0.619,0.592,0.581,0.0,0.0,0.357,0.29,0.7,0.461,0.332,,,,,,Fall,0.0
2000-10-21 05:00:00+00:00,0.013,0.668,0.672,0.663,0.628,0.0,0.0,0.495,0.435,0.645,0.444,0.348,,,,,,Fall,1.0
2000-10-22 05:00:00+00:00,0.0,0.519,0.611,0.507,0.558,0.0,0.0,0.503,0.508,0.97,0.46,0.338,,,,,,Fall,1.0
2000-10-23 05:00:00+00:00,0.027,0.497,0.566,0.514,0.548,0.0,0.0,0.331,0.272,0.169,0.443,0.227,,,,,,Fall,0.0
2000-10-24 05:00:00+00:00,0.04,0.613,0.598,0.611,0.572,0.0,0.0,0.271,0.266,0.649,0.43,0.27,,,,,,Fall,0.0
2000-10-25 05:00:00+00:00,0.027,0.597,0.678,0.62,0.661,0.0,0.0,0.24,0.169,0.003,0.408,0.231,,,,,,Fall,0.0
2000-10-26 05:00:00+00:00,0.04,0.667,0.646,0.693,0.635,0.0,0.0,0.2,0.157,0.587,0.39,0.235,,,,,,Fall,0.0
2000-10-27 05:00:00+00:00,0.04,0.627,0.68,0.653,0.674,0.0,0.0,0.155,0.121,0.526,0.27,0.165,,,,,,Fall,0.0
2000-10-28 05:00:00+00:00,0.68,0.523,0.541,0.538,0.466,0.016,0.021,0.904,0.906,0.918,0.395,0.314,,,,,,Fall,1.0
2000-10-29 05:00:00+00:00,0.947,0.345,0.506,0.317,0.445,0.048,0.021,0.718,0.743,0.89,0.247,0.212,,,,,,Fall,1.0
2000-10-30 05:00:00+00:00,0.947,0.369,0.515,0.355,0.477,1.0,1.0,0.761,0.634,0.922,0.149,0.083,,,,,,Fall,0.0
2000-10-31 05:00:00+00:00,0.813,0.393,0.583,0.38,0.514,1.0,1.0,0.912,1.0,0.014,0.051,0.015,,,,,,Fall,0.0
2000-11-01 05:00:00+00:00,0.04,0.482,0.586,0.465,0.535,0.0,0.0,0.691,0.683,0.982,0.156,0.183,,,,,,Fall,0.0
2000-11-02 05:00:00+00:00,0.04,0.56,0.629,0.556,0.579,0.0,0.0,0.51,0.52,0.965,0.305,0.262,,,,,,Fall,0.0
2000-11-03 05:00:00+00:00,0.04,0.534,0.627,0.53,0.592,0.0,0.0,0.356,0.332,0.003,0.349,0.228,,,,,,Fall,0.0
2000-11-04 05:00:00+00:00,0.68,0.543,0.588,0.559,0.579,0.08,0.105,0.174,0.139,0.353,0.309,0.157,,,,,,Fall,1.0
2000-11-05 05:00:00+00:00,0.813,0.43,0.588,0.478,0.543,1.0,1.0,0.58,0.556,0.91,0.08,0.016,,,,,,Fall,1.0
2000-11-06 05:00:00+00:00,0.68,0.446,0.578,0.426,0.532,0.032,0.042,0.567,0.628,0.914,0.219,0.166,,,,,,Fall,0.0
2000-11-07 05:00:00+00:00,0.027,0.533,0.575,0.537,0.541,0.0,0.0,0.39,0.417,0.936,0.332,0.182,,,,,,Fall,0.0
2000-11-08 05:00:00+00:00,0.04,0.512,0.624,0.534,0.601,0.0,0.0,0.203,0.193,0.977,0.202,0.113,,,,,,Fall,0.0
2000-11-09 05:00:00+00:00,0.04,0.521,0.605,0.546,0.598,0.0,0.0,0.115,0.205,0.177,0.269,0.127,,,,,,Fall,0.0
2000-11-10 05:00:00+00:00,0.813,0.452,0.63,0.461,0.607,1.0,1.0,0.573,0.514,0.253,0.034,0.011,,,,,,Fall,0.0
2000-11-11 05:00:00+00:00,0.707,0.459,0.655,0.476,0.611,0.608,0.8,0.62,0.586,0.043,0.047,0.027,,,,,,Fall,1.0
2000-11-12 05:00:00+00:00,0.04,0.489,0.623,0.498,0.599,0.0,0.0,0.442,0.393,0.951,0.178,0.142,,,,,,Fall,1.0
2000-11-13 05:00:00+00:00,0.04,0.477,0.567,0.502,0.557,0.0,0.0,0.155,0.115,0.149,0.268,0.123,,,,,,Fall,0.0
2000-11-14 05:00:00+00:00,0.84,0.496,0.636,0.508,0.618,1.0,1.0,0.347,0.363,0.389,0.105,0.056,,,,,,Fall,0.0
2000-11-15 05:00:00+00:00,0.707,0.441,0.562,0.445,0.508,0.176,0.232,0.658,0.634,0.798,0.281,0.212,,,,,,Fall,0.0
2000-11-16 05:00:00+00:00,0.04,0.444,0.548,0.431,0.508,0.0,0.0,0.501,0.453,0.701,0.309,0.226,,,,,,Fall,0.0
2000-11-17 05:00:00+00:00,0.04,0.482,0.554,0.462,0.492,0.0,0.0,0.58,0.532,0.698,0.318,0.252,,,,,,Fall,0.0
2000-11-18 05:00:00+00:00,0.04,0.409,0.497,0.384,0.459,0.0,0.0,0.545,0.526,0.772,0.309,0.204,,,,,,Fall,1.0
2000-11-19 05:00:00+00:00,0.04,0.398,0.468,0.407,0.454,0.0,0.0,0.176,0.199,0.712,0.288,0.118,,,,,,Fall,1.0
2000-11-20 05:00:00+00:00,0.04,0.397,0.475,0.415,0.464,0.0,0.0,0.291,0.242,0.64,0.225,0.099,,,,,,Fall,0.0
2000-11-21 05:00:00+00:00,0.04,0.384,0.47,0.367,0.438,0.0,0.0,0.531,0.483,0.743,0.297,0.164,,,,,,Fall,0.0
2000-11-22 05:00:00+00:00,0.04,0.318,0.459,0.298,0.415,0.0,0.0,0.534,0.604,0.805,0.243,0.179,,,,,,Fall,0.0
2000-11-23 05:00:00+00:00,0.04,0.301,0.419,0.287,0.376,0.0,0.0,0.553,0.604,0.841,0.305,0.164,,,,,,Fall,0.0
2000-11-24 05:00:00+00:00,0.027,0.265,0.367,0.261,0.349,0.0,0.0,0.318,0.35,0.861,0.306,0.129,,,,,,Fall,0.0
2000-11-25 05:00:00+00:00,0.04,0.321,0.379,0.327,0.376,0.0,0.0,0.177,0.157,0.553,0.291,0.11,,,,,,Fall,1.0
2000-11-26 05:00:00+00:00,0.84,0.426,0.458,0.461,0.442,1.0,1.0,0.665,0.888,0.317,0.049,0.023,,,,,,Fall,1.0
2000-11-27 05:00:00+00:00,0.04,0.461,0.565,0.465,0.535,0.0,0.0,0.416,0.465,0.731,0.178,0.071,,,,,,Fall,0.0
2000-11-28 05:00:00+00:00,0.04,0.448,0.548,0.463,0.531,0.0,0.0,0.317,0.284,0.744,0.239,0.1,,,,,,Fall,0.0
2000-11-29 05:00:00+00:00,0.04,0.433,0.518,0.434,0.494,0.0,0.0,0.302,0.405,0.749,0.268,0.108,,,,,,Fall,0.0
2000-11-30 05:00:00+00:00,0.68,0.35,0.503,0.351,0.458,0.4,0.526,0.647,0.592,0.926,0.098,0.055,,,,,,Fall,0.0
2000-12-01 05:00:00+00:00,0.04,0.36,0.463,0.345,0.426,0.0,0.0,0.491,0.459,0.868,0.268,0.159,,,,,,Fall,0.0
2000-12-02 05:00:00+00:00,0.04,0.272,0.401,0.253,0.367,0.0,0.0,0.51,0.526,0.916,0.272,0.173,,,,,,Fall,1.0
2000-12-03 05:00:00+00:00,0.0,0.306,0.37,0.313,0.359,0.0,0.0,0.385,0.423,0.824,0.292,0.137,,,,,,Fall,1.0
2000-12-04 05:00:00+00:00,0.027,0.389,0.407,0.388,0.393,0.0,0.0,0.275,0.236,0.791,0.281,0.142,,,,,,Fall,0.0
2000-12-05 05:00:00+00:00,0.04,0.415,0.415,0.389,0.399,0.0,0.0,0.559,0.55,0.615,0.233,0.173,,,,,,Fall,0.0
2000-12-06 05:00:00+00:00,0.04,0.265,0.406,0.255,0.353,0.0,0.0,0.712,0.689,0.766,0.28,0.176,,,,,,Fall,0.0
2000-12-07 05:00:00+00:00,0.04,0.29,0.382,0.264,0.347,0.0,0.0,0.572,0.592,0.743,0.229,0.168,,,,,,Fall,0.0
2000-12-08 05:00:00+00:00,0.947,0.221,0.347,0.238,0.339,0.0,0.0,0.372,0.399,0.958,0.163,0.085,,,,,,Fall,0.0
2000-12-09 05:00:00+00:00,0.027,0.259,0.327,0.249,0.323,0.0,0.0,0.314,0.375,0.898,0.283,0.131,,,,,,Fall,1.0
2000-12-10 05:00:00+00:00,0.04,0.307,0.338,0.308,0.348,0.0,0.0,0.227,0.29,0.53,0.261,0.092,,,,,,Fall,1.0
2000-12-11 05:00:00+00:00,0.707,0.388,0.484,0.405,0.472,0.224,0.295,0.169,0.199,0.092,0.197,0.059,,,,,,Fall,0.0
2000-12-12 05:00:00+00:00,0.707,0.456,0.387,0.437,0.339,0.352,0.463,1.0,1.0,0.69,0.166,0.142,,,,,,Fall,0.0
2000-12-13 05:00:00+00:00,0.04,0.248,0.344,0.265,0.322,0.0,0.0,0.567,0.562,0.901,0.275,0.129,,,,,,Fall,0.0
2000-12-14 05:00:00+00:00,1.0,0.382,0.442,0.41,0.42,1.0,1.0,0.487,0.435,0.598,0.029,0.018,,,,,,Fall,0.0
2000-12-15 05:00:00+00:00,0.04,0.273,0.383,0.297,0.359,0.0,0.0,0.542,0.489,0.934,0.251,0.076,,,,,,Fall,0.0
2000-12-16 05:00:00+00:00,0.733,0.384,0.449,0.381,0.448,0.384,0.505,0.574,0.489,0.314,0.079,0.029,,,,,,Fall,1.0
2000-12-17 05:00:00+00:00,0.84,0.549,0.583,0.529,0.488,1.0,1.0,1.0,1.0,0.482,0.06,0.024,,,,,,Fall,1.0
2000-12-18 05:00:00+00:00,0.04,0.352,0.458,0.314,0.419,0.0,0.0,1.0,0.997,0.699,0.265,0.198,,,,,,Fall,0.0
2000-12-19 05:00:00+00:00,0.84,0.345,0.438,0.356,0.429,0.768,1.0,0.506,0.411,0.676,0.214,0.077,,,,,,Fall,0.0
